time,mag,cdi,mmi,dmin,place,earthquakeType,alert,sig,tsunami,longitude,latitude,depth,country
2023-01-31,2.4,,,3.40835962476,"53 km S of Whites City, New Mexico",earthquake,,89,0,-104.2871322,31.69564986,7.879711914,New Mexico
2023-01-31,1.63,,,0.5790184,"10km WNW of The Geysers, CA",earthquake,,41,0,-122.8526667,38.8235,2.87,CA
2023-01-31,1.77999997,,,8.1176,"10 km NE of P?hala, Hawaii",earthquake,,49,0,-155.401672363281,19.257833480835,31.6200008392334,Hawaii
2023-01-31,1.58,,,8.304416,"5 km ESE of Marston, Missouri",earthquake,,38,0,-89.557,36.5026666666667,8.76,Missouri
2023-01-31,1.6,,,15.012000000000002,"6 km W of El Moro, Colorado",earthquake,,39,0,-104.5432,37.223,5.0,Colorado
2023-01-31,0.75,,,9.538736,"17km N of Borrego Springs, CA",earthquake,,9,0,-116.3845,33.4115,4.79,CA
2023-01-31,1.6,,,8.1176,"23 km NE of Fox River, Alaska",earthquake,,39,0,-150.6807,60.0213,22.3,Alaska
2023-01-31,2.64,,,6.291696,"7 km SSE of Maria Antonia, Puerto Rico",earthquake,,107,0,-66.852,17.9245,14.47,Puerto Rico
2023-01-31,2.2,,,8.1176,"66 km W of Tyonek, Alaska",earthquake,,74,0,-152.3598,61.0845,112.0,Alaska
2023-01-31,0.69,,,1.47896,"8km WNW of Cobb, CA",earthquake,,7,0,-122.80867,38.8366661,1.9,CA
2023-01-31,1.1,,,8.1176,"19 km SSE of Fox River, Alaska",earthquake,,19,0,-150.7913,59.7044,5.1,Alaska
2023-01-31,1.74,,,6.86104,"8km SW of Ferndale, CA",earthquake,,47,0,-124.3365,40.5373333,16.7,CA
2023-01-31,1.22,,,8.471216,"16km ESE of Little Lake, CA",earthquake,,23,0,-117.7381667,35.9088333,8.99,CA
2023-01-31,1.12,,,10.189256,"23km SW of Maricopa, CA",earthquake,,19,0,-119.5696667,34.9101667,10.51,CA
2023-01-31,1.67,,,4.173336,"1km SW of El Centro, CA",earthquake,,43,0,-115.566,32.7801667,2.89,CA
2023-01-31,1.91,2.2,,4.911704,"6km SSE of Portola Valley, CA",earthquake,,57,0,-122.2051667,37.3338333,9.39,CA
2023-01-31,1.0,,,8.1176,"37 km WNW of Petersville, Alaska",earthquake,,15,0,-151.3978,62.6576,4.0,Alaska
2023-01-31,1.2,,,8.1176,Southern Alaska,earthquake,,22,0,-150.7724,61.172,12.2,Southern Alaska
2023-01-31,3.0,,,67.38719999999999,"116 km SW of Nikolski, Alaska",earthquake,,138,0,-170.1492,52.2405,35.0,Alaska
2023-01-31,2.8,,,67.276,"119 km SW of Nikolski, Alaska",earthquake,,121,0,-170.2505,52.2751,35.0,Alaska
2023-01-31,0.21,,,8.1176,"86 km NW of Karluk, Alaska",earthquake,,1,0,-155.3635,58.178,2.16,Alaska
2023-01-31,1.3,,,8.1176,"43 km SSW of South Van Horn, Alaska",earthquake,,26,0,-148.0001,64.4283,15.0,Alaska
2023-01-31,3.1,,,37.919200000000004,"41 km SSE of Unalaska, Alaska",earthquake,,148,0,-166.2106,53.5532,62.625,Alaska
2023-01-31,0.69,,,1.210968,"8km NW of The Geysers, CA",earthquake,,7,0,-122.815834,38.8333321,1.58,CA
2023-01-31,4.5,,,169.8024,"103 km SE of Lakatoro, Vanuatu",earthquake,,312,0,168.2143,-16.6312,10.0,Vanuatu
2023-01-31,1.0,,,8.1176,"34 km NNW of Valdez, Alaska",earthquake,,15,0,-146.6201,61.4135,22.9,Alaska
2023-01-31,4.3,,,435.5704,south of the Fiji Islands,earthquake,,284,0,-177.4018,-25.3566,174.937,south of the Fiji Islands
2023-01-31,1.47,,,1.0977664,"8km NW of The Geysers, CA",earthquake,,33,0,-122.815,38.8325,1.78,CA
2023-01-31,1.31,,,0.717796,"2km N of The Geysers, CA",earthquake,,26,0,-122.7541667,38.7958333,1.64,CA
2023-01-31,1.3,,,8.1176,"68 km ESE of Denali National Park, Alaska",earthquake,,26,0,-150.4755,63.2821,124.8,Alaska
2023-01-31,1.5,,,8.1176,"115 km E of McCarthy, Alaska",earthquake,,35,0,-140.7593,61.5392,5.1,Alaska
2023-01-31,0.89,,,3.3226560000000003,"18km NW of Parkfield, CA",earthquake,,12,0,-120.573,36.0141667,3.28,CA
2023-01-31,1.3,,,8.1176,"27 km W of Valdez, Alaska",ice quake,,26,0,-146.8461,61.1763,0.0,Alaska
2023-01-31,1.1,,,8.1176,"45 km NNW of Skwentna, Alaska",earthquake,,19,0,-151.6698,62.3799,82.1,Alaska
2023-01-31,2.0,,,8.1176,"56 km ENE of Ouzinkie, Alaska",earthquake,,62,0,-151.5692,58.0414,19.3,Alaska
2023-01-31,2.13,,,5.916952,"1km E of El Centro, CA",earthquake,,70,0,-115.5486667,32.7878333,12.75,CA
2023-01-31,4.8,4.8,,276.6656,"89 km ENE of Aras-asan, Philippines",earthquake,,355,0,127.1036,9.0601,10.0,Philippines
2023-01-31,0.89,,,0.4365712,"10km NW of The Geysers, CA",earthquake,,12,0,-122.8519974,38.8284988,1.37,CA
2023-01-31,1.07,,,0.6692016,"2km E of The Geysers, CA",earthquake,,18,0,-122.7396698,38.777668,1.21,CA
2023-01-31,0.8,,,8.1176,"77 km ESE of Denali Park, Alaska",earthquake,,10,0,-147.4252,63.5329,2.6,Alaska
2023-01-31,1.4,,,8.1176,"45 km SW of Nanwalek, Alaska",earthquake,,30,0,-152.5495,59.1061,83.0,Alaska
2023-01-31,1.8,,,8.1176,"54 km SSE of Kokhanok, Alaska",earthquake,,50,0,-154.431,58.9796,125.7,Alaska
2023-01-31,0.31,,,3.118048,"36 km SSE of Morton, Washington",earthquake,,1,0,-122.09733333333334,46.251,9.06,Washington
2023-01-31,5.0,,,257.3168,"77 km E of Hihifo, Tonga",earthquake,,385,0,-173.0788,-15.8651,43.64,Tonga
2023-01-31,1.3,,,18.681600000000003,California-Nevada border region,earthquake,,26,0,-118.0549,38.8845,7.4,California-Nevada border region
2023-01-31,0.74,,,0.6719816,"3km N of The Geysers, CA",earthquake,,8,0,-122.752,38.8001667,2.29,CA
2023-01-31,1.21,,,5.106304000000001,"18km ESE of Julian, CA",earthquake,,23,0,-116.4188333,33.0173333,6.9,CA
2023-01-31,1.3,,,8.1176,"32 km NE of Paxson, Alaska",earthquake,,26,0,-145.2454,63.3296,7.7,Alaska
2023-01-31,1.9,,,8.1176,"67 km ESE of Nikolski, Alaska",earthquake,,56,0,-167.9333,52.7082,25.5,Alaska
2023-01-31,2.2,,,4.075783461464,"34 km NW of Toyah, Texas",earthquake,,74,0,-104.0181611,31.55498527,8.09822998,Texas
2023-01-31,1.0,,,8.1176,"24 km NE of Petersville, Alaska",earthquake,,15,0,-150.4639,62.6692,70.6,Alaska
2023-01-31,1.1,,,8.1176,Central Alaska,earthquake,,19,0,-151.1984,62.6019,81.4,Central Alaska
2023-01-31,1.0,,,8.1176,"121 km E of McCarthy, Alaska",earthquake,,15,0,-140.6547,61.5339,15.0,Alaska
2023-01-31,0.84,,,8.1176,"84 km NW of Karluk, Alaska",earthquake,,0,0,-155.289166666667,58.184,1.93,Alaska
2023-01-31,1.23,,,6.924424,"21km NE of San Lucas, CA",earthquake,,23,0,-120.8503333,36.264,8.02,CA
2023-01-31,4.6,,,82.84400000000001,,earthquake,,326,0,-68.4039,-19.6627,148.674,
2023-01-31,1.7,,,8.1176,"74 km NE of Aleneva, Alaska",earthquake,,44,0,-152.2031,58.6154,61.7,Alaska
2023-01-31,0.11,,,8.1176,Alaska Peninsula,earthquake,,0,0,-155.096,58.2401666666667,14.61,Alaska Peninsula
2023-01-31,1.65,,,2.6009680000000004,"3km SW of Yorba Linda, CA",earthquake,,42,0,-117.8328333,33.8641667,5.49,CA
2023-01-31,4.6,,,172.8048,"107 km SE of Lakatoro, Vanuatu",earthquake,,326,0,168.2483,-16.639,10.0,Vanuatu
2023-01-31,1.0,,,8.1176,"72 km WNW of Beluga, Alaska",earthquake,,15,0,-152.3119,61.4125,1.9,Alaska
2023-01-31,0.51,,,8.1176,"10 km WNW of Dutch Harbor, Alaska",earthquake,,4,0,-166.697333333333,53.9265,4.73,Alaska
2023-01-31,1.4,,,10.978776,"15km WSW of Searles Valley, CA",earthquake,,30,0,-117.5611667,35.7213333,10.66,CA
2023-01-31,1.18,,,11.79832,"8 km SW of Corinne, Utah",earthquake,,21,0,-112.1776667,41.4993333,3.61,Utah
2023-01-31,1.2,,,8.1176,"30 km W of Anchor Point, Alaska",earthquake,,22,0,-152.3714,59.7839,76.4,Alaska
2023-01-31,1.31,,,2.2684800000000003,"6km E of Vallejo, CA",quarry blast,,26,0,-122.1736667,38.1161667,0.08,CA
2023-01-31,1.2,,,11.57592,"12 km ESE of Enumclaw, Washington",explosion,,22,0,-121.84116666666667,47.161833333333334,0.88,Washington
2023-01-31,1.47,,,2.043856,"12km SE of Pinnacles, CA",earthquake,,33,0,-121.0366667,36.4618333,7.69,CA
2023-01-31,1.85,,,9.045008,"14km ENE of Thousand Palms, CA",earthquake,,53,0,-116.259,33.886,3.13,CA
2023-01-31,1.2,,,8.1176,"22 km W of Denali Park, Alaska",earthquake,,22,0,-149.3608,63.7369,118.8,Alaska
2023-01-31,1.31,,,12.68792,"17km SW of Toms Place, CA",earthquake,,26,0,-118.839,37.476,4.82,CA
2023-01-31,1.2,,,8.1176,"37 km W of Salamatof, Alaska",earthquake,,22,0,-151.9861,60.6722,88.4,Alaska
2023-01-31,1.4,,,8.1176,"84 km NW of Karluk, Alaska",earthquake,,30,0,-155.3463,58.1614,1.4,Alaska
2023-01-31,0.59,,,4.083264000000001,"2km W of Anza, CA",earthquake,,5,0,-116.6966667,33.5513333,13.08,CA
2023-01-31,1.2,,,8.1176,"65 km WNW of Beluga, Alaska",earthquake,,22,0,-152.1452,61.4331,8.0,Alaska
2023-01-31,0.54,,,8.1176,,earthquake,,0,0,-153.425333333333,59.3618333333333,0.78,
2023-01-31,3.41,,,147.67360000000002,"129 km N of Cruz Bay, U.S. Virgin Islands",earthquake,,179,0,-64.6468333333333,19.497,37.75,U.S. Virgin Islands
2023-01-31,2.4,,,8.1176,"29 km NNE of Paxson, Alaska",earthquake,,89,0,-145.3526,63.3308,3.8,Alaska
2023-01-31,0.2,,,8.1176,"85 km NW of Karluk, Alaska",earthquake,,1,0,-155.309833333333,58.187,2.47,Alaska
2023-01-31,1.79,,,3.43608,"31km NNW of New Idria, CA",earthquake,,49,0,-120.8313333,36.6621667,7.47,CA
2023-01-31,0.47,,,8.1176,"85 km NW of Karluk, Alaska",earthquake,,0,0,-155.308,58.186,1.4,Alaska
2023-01-31,0.76,,,8.1176,"83 km NW of Karluk, Alaska",earthquake,,0,0,-155.270833333333,58.179,2.38,Alaska
2023-01-31,1.4,,,8.1176,"39 km W of Petersville, Alaska",earthquake,,30,0,-151.528,62.5652,94.2,Alaska
2023-01-31,3.48,2.4,,42.65632,"24 km ENE of Cruz Bay, U.S. Virgin Islands",earthquake,,187,0,-64.5783,18.4166,5.0,U.S. Virgin Islands
2023-01-31,0.68,,,8.1176,"88 km NNW of Karluk, Alaska",earthquake,,0,0,-154.9955,58.3088333333333,2.87,Alaska
2023-01-31,1.73,,,12.90778705304,"5 km E of Hennessey, Oklahoma",earthquake,,46,0,-97.83816667,36.10333333,6.05,Oklahoma
2023-01-31,1.07,,,5.140776,"13km WNW of Templeton, CA",earthquake,,18,0,-120.8291667,35.6036667,6.99,CA
2023-01-31,1.1400000000000001,,,20.27176,"3 km NE of Swede Heaven, Washington",explosion,,20,0,-121.69333333333333,48.300666666666665,0.94,Washington
2023-01-31,2.24,,,6.479624,"6 km S of Guánica, Puerto Rico",earthquake,,77,0,-66.9016666666667,17.914,14.89,Puerto Rico
2023-01-31,1.63,,,8.71808,"14km ENE of Thousand Palms, CA",earthquake,,41,0,-116.2561667,33.8878333,5.14,CA
2023-01-31,1.45,,,12.109679999999999,"14km SW of Searles Valley, CA",earthquake,,32,0,-117.5185,35.6855,7.53,CA
2023-01-31,2.5,,,70.16720000000001,"71 km SSE of Akutan, Alaska",earthquake,,96,0,-165.5087,53.5125,35.0,Alaska
2023-01-31,0.0,,,14.678400000000002,,earthquake,,0,0,-117.0929,36.6314,10.2,
2023-01-31,1.9,,,8.1176,"60 km ENE of Nikolai, Alaska",earthquake,,56,0,-153.3721,63.3123,18.8,Alaska
2023-01-31,2.64,2.0,,12.788,"17km SW of Toms Place, CA",earthquake,,107,0,-118.8401667,37.4751667,3.94,CA
2023-01-31,0.27,,,1.0943192000000002,"1km WNW of The Geysers, CA",earthquake,,1,0,-122.7641678,38.7804985,1.5,CA
2023-01-31,1.49,,,7.776216000000001,"8km S of Banning, CA",earthquake,,34,0,-116.8783333,33.8523333,11.95,CA
2023-01-31,1.2,,,8.1176,"95 km SE of Pope-Vannoy Landing, Alaska",earthquake,,22,0,-153.5242,58.8621,11.7,Alaska
2023-01-31,4.2,,,150.2312,"95 km NNW of Pototano, Indonesia",earthquake,,271,0,117.2066,-7.5925,295.346,Indonesia
2023-01-31,1.54,,,12.243120000000001,"25km NW of San Simeon, CA",earthquake,,36,0,-121.3756667,35.8105,6.08,CA
2023-01-31,0.3,,,2.0016,"30 km SSE of Mina, Nevada",earthquake,,1,0,-117.9408,38.1494,12.4,Nevada
2023-01-31,1.61,,,7.28916,"11 km S of Shelton, Washington",explosion,,40,0,-123.11866666666667,47.115,0.23,Washington
2023-01-31,0.8,,,8.1176,"19 km N of Willow, Alaska",earthquake,,10,0,-150.0932,61.9232,17.0,Alaska
2023-01-31,1.37,,,4.951736,,explosion,,29,0,-123.4195,43.1005,0.73,
2023-01-31,0.07,,,8.1176,"85 km NNW of Karluk, Alaska",earthquake,,0,0,-155.162,58.24,4.55,Alaska
2023-01-31,1.4,,,8.1176,"48 km WNW of Happy Valley, Alaska",earthquake,,30,0,-152.5562,60.0783,92.8,Alaska
2023-01-31,1.4,,,8.1176,"42 km SSE of Denali National Park, Alaska",earthquake,,30,0,-151.4097,63.1904,0.8,Alaska
2023-01-31,2.5,,,2.795514103584,"54 km S of Whites City, New Mexico",earthquake,,96,0,-104.2886755,31.68644928,7.416967772999999,New Mexico
2023-01-31,1.44,,,10.02468,"16km W of Ventura, CA",earthquake,,32,0,-119.3956667,34.2901667,12.78,CA
2023-01-31,2.05,,,8.821496,"14km ENE of Thousand Palms, CA",earthquake,,65,0,-116.2563333,33.8861667,3.6,CA
2023-01-31,4.2,,,54.3768,"Tarapaca, Chile",earthquake,,271,0,-69.9048,-18.895,111.094,Chile
2023-01-31,4.5,,,368.96160000000003,"247 km NNE of Tobelo, Indonesia",earthquake,,312,0,128.5033,3.9105,10.746,Indonesia
2023-01-31,0.3,,,8.1176,"88 km NNW of Karluk, Alaska",earthquake,,0,0,-155.190833333333,58.2653333333333,0.57,Alaska
2023-01-31,2.0,,,8.1176,"36 km SSE of Nelchina, Alaska",earthquake,,62,0,-146.5412,61.6871,25.0,Alaska
2023-01-31,3.1,,,76.18312,"73 km N of San Antonio, Puerto Rico",earthquake,,148,0,-67.2098333333333,19.1498333333333,22.42,Puerto Rico
2023-01-31,2.5,,,60.04800000000001,Mona Passage,earthquake,,96,0,-67.1936,19.0052,35.0,Mona Passage
2023-01-31,3.63,,,73.34752,"70 km NNW of San Antonio, Puerto Rico",earthquake,,203,0,-67.2675,19.1083,22.0,Puerto Rico
2023-01-31,0.59,,,8.1176,"32 km E of Port Heiden, Alaska",earthquake,,0,0,-158.090166666667,56.9385,6.75,Alaska
2023-01-31,0.68,,,0.83122,"9km WNW of Cobb, CA",earthquake,,7,0,-122.817337,38.848835,1.89,CA
2023-01-31,1.3,,,8.1176,"41 km W of Lowell Point, Alaska",earthquake,,26,0,-150.174,60.0181,7.3,Alaska
2023-01-31,3.6,,,50.9296,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,199,0,-178.158,51.327,41.335,Alaska
2023-01-31,1.5,,,8.1176,"59 km SSE of Kokhanok, Alaska",earthquake,,35,0,-154.2942,58.964,108.4,Alaska
2023-01-31,3.4,,,36.473600000000005,"Rat Islands, Aleutian Islands, Alaska",earthquake,,178,0,178.6275,51.6293,76.199,Alaska
2023-01-31,0.9,,,8.1176,"32 km NE of Paxson, Alaska",earthquake,,12,0,-145.1957,63.3125,2.8,Alaska
2023-01-31,4.2,,,221.95520000000002,"160 km NW of Tobelo, Indonesia",earthquake,,271,0,126.9775,2.7425,58.838,Indonesia
2023-01-31,2.6,,,8.1176,"34 km S of Wales, Alaska",earthquake,,104,0,-168.0013,65.2968,7.2,Alaska
2023-01-31,1.9,,,8.1176,"41 km ENE of Sand Point, Alaska",earthquake,,56,0,-159.9227,55.5129,54.4,Alaska
2023-01-31,1.4,,,8.1176,"20 km WNW of Beluga, Alaska",earthquake,,30,0,-151.4406,61.1967,99.0,Alaska
2023-01-31,2.43,,,8.1176,"3 km SW of P?hala, Hawaii",earthquake,,91,0,-155.503997802734,19.1793327331543,36.0900001525879,Hawaii
2023-01-31,1.0,,,8.1176,"23 km WNW of Ninilchik, Alaska",earthquake,,15,0,-152.0698,60.1159,50.4,Alaska
2023-01-31,1.02,,,0.9081704,"4km NNW of The Geysers, CA",earthquake,,16,0,-122.7791667,38.8051667,1.77,CA
2023-01-31,0.9,,,8.1176,"49 km SW of Cantwell, Alaska",earthquake,,12,0,-149.6808,63.0985,79.8,Alaska
2023-01-31,1.15,,,11.74272,"18km WSW of Toms Place, CA",earthquake,,20,0,-118.8573333,37.4866667,3.65,CA
2023-01-31,0.65,,,7.501552000000001,"16km WSW of Toms Place, CA",earthquake,,6,0,-118.8506667,37.5246667,2.04,CA
2023-01-31,1.3,,,8.1176,"47 km W of Ninilchik, Alaska",earthquake,,26,0,-152.5057,60.136,86.8,Alaska
2023-01-31,3.32,,,75.10448,"72 km N of San Antonio, Puerto Rico",earthquake,,170,0,-67.217,19.139,24.85,Puerto Rico
2023-01-31,2.0,,,12.5656,"17km WSW of Toms Place, CA",earthquake,,62,0,-118.8421667,37.4773333,3.61,CA
2023-01-31,4.3,,,432.4568,,earthquake,,284,0,-176.891,-24.7508,10.0,
2023-01-31,3.16,,,62.194160000000004,,earthquake,,154,0,-67.2251666666667,19.0191666666667,8.43,
2023-01-31,4.0,,,130.3264,"59 km S of Puerto San José, Guatemala",earthquake,,246,0,-90.8689,13.3955,35.0,Guatemala
2023-01-31,0.8,,,8.1176,"18 km WNW of Willow, Alaska",earthquake,,10,0,-150.3771,61.8033,13.1,Alaska
2023-01-31,1.4,,,8.1176,"44 km WSW of Anchor Point, Alaska",earthquake,,30,0,-152.5509,59.6096,78.5,Alaska
2023-01-31,0.95,,,1.099212,"6km NW of The Geysers, CA",earthquake,,14,0,-122.805336,38.8139992,2.41,CA
2023-01-31,2.21,1.0,,6.1082160000000005,"6km N of Lake Henshaw, CA",earthquake,,75,0,-116.7558333,33.291,7.69,CA
2023-01-31,1.2,,,8.1176,"30 km NE of Paxson, Alaska",earthquake,,22,0,-145.2439,63.3085,8.2,Alaska
2023-01-31,0.77,,,0.8377808,"7km WNW of Cobb, CA",earthquake,,9,0,-122.7993317,38.8356667,1.81,CA
2023-01-31,0.7,,,4.559200000000001,"25 km N of Beatty, Nevada",earthquake,,8,0,-116.7729,37.1421,0.0,Nevada
2023-01-31,1.2,,,8.1176,Nevada,earthquake,,22,0,-119.8179,40.2014,3.4,Nevada
2023-01-31,1.1,,,8.1176,"4 km WSW of Beluga, Alaska",earthquake,,19,0,-151.1609,61.1256,49.2,Alaska
2023-01-31,3.1,,,5.1152,"Rat Islands, Aleutian Islands, Alaska",earthquake,,148,0,178.4763,52.0084,119.87,Alaska
2023-01-31,1.3,,,8.1176,Southern Alaska,earthquake,,26,0,-152.018,60.8893,75.4,Southern Alaska
2023-01-31,0.5,,,3.277064,"16km SW of La Quinta, CA",earthquake,,4,0,-116.405,33.5473333,6.85,CA
2023-01-31,0.1,,,0.19927040000000001,"37 km NNE of Amboy, Washington",earthquake,,0,0,-122.18866666666666,46.19883333333333,1.54,Washington
2023-01-31,2.6,,,14.567200000000001,"75 km W of Adak, Alaska",earthquake,,104,0,-177.722,51.8253,87.82,Alaska
2023-01-31,0.39,,,8.1176,Alaska Peninsula,earthquake,,2,0,-155.2745,58.1876666666667,2.52,Alaska Peninsula
2023-01-31,0.61,,,8.1176,Alaska Peninsula,earthquake,,0,0,-155.273666666667,58.1845,1.48,Alaska Peninsula
2023-01-31,1.1,,,8.1176,"116 km E of McCarthy, Alaska",earthquake,,19,0,-140.753,61.5252,6.3,Alaska
2023-01-31,1.7,,,15.012000000000002,"5 km WNW of El Moro, Colorado",earthquake,,44,0,-104.5285,37.2361,5.0,Colorado
2023-01-31,1.1,,,8.1176,"61 km NW of Beluga, Alaska",earthquake,,19,0,-151.9728,61.4929,10.6,Alaska
2023-01-31,1.6,,,8.1176,"64 km W of Anchor Point, Alaska",earthquake,,39,0,-152.9595,59.701,102.4,Alaska
2023-01-31,2.0,,,8.1176,"22 km SW of Unalaska, Alaska",earthquake,,62,0,-166.7297,53.7124,62.4,Alaska
2023-01-31,4.6,,,2840.3816,northern Mid-Atlantic Ridge,earthquake,,326,0,-42.0252,30.0239,10.0,northern Mid-Atlantic Ridge
2023-01-31,1.2,,,8.1176,"36 km N of Chenega, Alaska",earthquake,,22,0,-147.9454,60.3941,11.1,Alaska
2023-01-31,2.78,,,8.1176,"Island of Hawaii, Hawaii",earthquake,,119,0,-155.388833333333,19.2428333333333,30.93,Hawaii
2023-01-31,1.4,,,8.1176,"75 km E of Port Alsworth, Alaska",earthquake,,30,0,-152.9852,60.3305,115.7,Alaska
2023-01-31,0.83,,,4.204472000000001,"4km WSW of Colma, CA",earthquake,,11,0,-122.506,37.6658333,8.24,CA
2023-01-31,4.8,,,543.768,,earthquake,,354,0,-179.7688,-23.6465,516.421,
2023-01-31,1.6,,,8.1176,"66 km W of Tyonek, Alaska",earthquake,,39,0,-152.3649,61.029,111.5,Alaska
2023-01-31,1.74,,,0.2572056,"10km WNW of The Geysers, CA",earthquake,,47,0,-122.8546667,38.826,3.01,CA
2023-01-31,1.12,,,11.64264,"4 km ESE of Mossyrock, Washington",earthquake,,19,0,-122.43366666666667,46.50716666666667,21.36,Washington
2023-01-31,1.6,,,2.862762925192,"37 km WSW of Mentone, Texas",earthquake,,39,0,-103.9838378,31.63300351,5.424597168,Texas
2023-01-31,1.7,,,8.1176,"15 km NNE of Nikiski, Alaska",earthquake,,44,0,-151.1615,60.8155,58.5,Alaska
2023-01-31,1.2,,,8.1176,"44 km N of Petersville, Alaska",earthquake,,22,0,-150.7657,62.8919,104.0,Alaska
2023-01-31,2.11,,,8.1176,"19 km NNE of P?hala, Hawaii",earthquake,,68,0,-155.406,19.3676666666667,7.85,Hawaii
2023-01-31,1.19,,,1.9270960000000001,"22km E of Little Lake, CA",earthquake,,22,0,-117.6653333,35.9355,3.72,CA
2023-01-31,1.02,,,4.90948,"6km SSE of Portola Valley, CA",earthquake,,16,0,-122.2048333,37.3345,8.58,CA
2023-01-31,1.49,,,4.8372,"6km SSE of Portola Valley, CA",earthquake,,34,0,-122.2045,37.3333333,9.63,CA
2023-01-31,0.62,,,0.2230672,"10km WNW of The Geysers, CA",earthquake,,6,0,-122.8550034,38.8261681,2.51,CA
2023-01-31,3.4,,,8.1176,"88 km ESE of Ugashik, Alaska",earthquake,,178,0,-156.0298,57.2142,60.0,Alaska
2023-01-31,0.25,,,2.93012,"17km NW of Parkfield, CA",earthquake,,1,0,-120.5688333,36.006,1.83,CA
2023-01-31,0.93,,,4.863888,"6km SSE of Portola Valley, CA",earthquake,,13,0,-122.2046667,37.3336667,9.66,CA
2023-01-31,1.4,,,8.1176,"33 km SW of Skwentna, Alaska",earthquake,,30,0,-151.7984,61.7585,94.4,Alaska
2023-01-31,0.86,,,1.666888,"4km SW of Colma, CA",earthquake,,11,0,-122.4843333,37.6501667,7.67,CA
2023-01-31,1.48,,,5.344272,"24km SSE of Trona, CA",earthquake,,34,0,-117.3163333,35.5526667,9.3,CA
2023-01-31,0.82,,,1.7869840000000001,"4km SW of Colma, CA",earthquake,,10,0,-122.4845,37.6513333,7.86,CA
2023-01-31,2.1,,,2.656905995736,"37 km WSW of Mentone, Texas",earthquake,,68,0,-103.9840964,31.6307047,6.093005371,Texas
2023-01-31,1.32,,,1.942664,"23 km SSW of Mammoth, Wyoming",earthquake,,27,0,-110.826,44.7893333,4.98,Wyoming
2023-01-31,1.98000002,,,8.1176,"11 km ENE of P?hala, Hawaii",earthquake,,60,0,-155.377838134766,19.2325000762939,31.1499996185303,Hawaii
2023-01-31,2.0,,,3.9334769172320003,"43 km NW of Toyah, Texas",earthquake,,62,0,-104.1024701,31.60739679,6.337231444999999,Texas
2023-01-31,0.5,,,8.1176,"13 km SSW of Salcha, Alaska",earthquake,,4,0,-147.0155,64.4127,6.2,Alaska
2023-01-31,1.03,,,13.1772,"3km SSE of Palomar Observatory, CA",earthquake,,16,0,-116.8483333,33.328,11.43,CA
2023-01-31,1.9,,,8.1176,northern Alaska,earthquake,,56,0,-148.4572,65.9857,14.7,northern Alaska
2023-01-31,1.3,,,8.1176,"48 km WNW of Nanwalek, Alaska",earthquake,,26,0,-152.7225,59.5185,89.1,Alaska
2023-01-31,0.17,,,8.1176,"84 km NW of Karluk, Alaska",earthquake,,0,0,-155.2705,58.1873333333333,2.5,Alaska
2023-01-31,1.1,,,0.8572408,"12km WNW of The Geysers, CA",earthquake,,19,0,-122.8773346,38.8321648,2.68,CA
2023-01-31,2.9,,,8.1176,"11 km ESE of P?hala, Hawaii",earthquake,,129,0,-155.372333333333,19.1695,30.63,Hawaii
2023-01-31,1.0,,,8.1176,"14 km W of Willow, Alaska",earthquake,,15,0,-150.3106,61.765,45.8,Alaska
2023-01-31,2.2,,,1.114869747296,western Texas,earthquake,,74,0,-104.4384134,31.66460576,7.699755859,western Texas
2023-01-31,2.5,,,3.6160116691600006,western Texas,earthquake,,96,0,-104.4200498,31.68701971,6.080151367,western Texas
2023-01-31,1.5,,,8.1176,"40 km WNW of Skwentna, Alaska",earthquake,,35,0,-152.136,62.1106,104.1,Alaska
2023-01-31,1.34,,,14.233600000000001,"18km SW of Toms Place, CA",earthquake,,28,0,-118.8365,37.46,3.6,CA
2023-01-31,1.7,,,8.1176,"11 km ENE of P?hala, Hawaii",earthquake,,44,0,-155.375166666667,19.2376666666667,32.6,Hawaii
2023-01-31,1.11,,,4.679296,"6km SSE of Portola Valley, CA",earthquake,,19,0,-122.2033333,37.3316667,8.75,CA
2023-01-31,1.7,,,8.1176,Central Alaska,earthquake,,44,0,-149.0243,62.816,59.2,Central Alaska
2023-01-31,0.75,,,0.7252464000000001,"8km NW of The Geysers, CA",earthquake,,9,0,-122.8280029,38.8153343,2.12,CA
2023-01-31,1.9,,,8.1176,"49 km W of Happy Valley, Alaska",earthquake,,56,0,-152.6028,60.0157,89.1,Alaska
2023-01-31,1.6,,,8.1176,"49 km SSE of Nelchina, Alaska",earthquake,,39,0,-146.3823,61.5914,20.0,Alaska
2023-01-31,2.0,,,8.1176,"97 km SSE of Unalaska, Alaska",earthquake,,62,0,-166.0548,53.0427,23.1,Alaska
2023-01-31,4.7,1.0,,71.2792,"119 km ESE of Arica, Chile",earthquake,,340,0,-69.3349,-19.0377,122.822,Chile
2023-01-31,1.2,,,8.1176,"58 km NW of Ninilchik, Alaska",earthquake,,22,0,-152.4521,60.4076,83.0,Alaska
2023-01-31,0.22,,,1.2676800000000001,"3km SW of Anderson Springs, CA",earthquake,,1,0,-122.7113333,38.7573333,1.76,CA
2023-01-31,2.8,,,8.1176,"79 km SW of Lime Village, Alaska",earthquake,,121,0,-156.5802,60.9127,16.2,Alaska
