time,mag,cdi,mmi,dmin,place,earthquakeType,sig,tsunami,longitude,latitude,depth,country,id_e
10/3/2023 0:00:00,4.6,3.1,3.25,295.9032,"Bonin Islands, Japan region",earthquake,326,0,139.6131,28.4772,459.711,japan region,"2023-03-10 00:00:00_Bonin Islands, Japan region_earthquake_4.6_139.6131_28.4772"
10/3/2023 0:00:00,4.6,4.3,3.25,195.3784,"near the east coast of Honshu, Japan",earthquake,334,0,140.1093,35.7034,53.717,japan,"2023-03-10 00:00:00_near the east coast of Honshu, Japan_earthquake_4.6_140.1093_35.7034"
10/3/2023 0:00:00,4.5,3.1,3.25,630.0592,"217 km E of Kuril’sk, Russia",earthquake,312,0,150.6327,45.4593,54.001,russia,"2023-03-10 00:00:00_217 km E of Kuril’sk, Russia_earthquake_4.5_150.6327_45.4593"
9/3/2023 0:00:00,4.6,2,3.25,222.5112,"111 km ESE of Shinmachi, Japan",earthquake,326,0,141.38,34.6381,10,japan,"2023-03-09 00:00:00_111 km ESE of Shinmachi, Japan_earthquake_4.6_141.38_34.6381"
9/3/2023 0:00:00,4,3.1,3.25,144.56,"60 km NW of Tarama, Japan",earthquake,246,0,124.2878,25.0565,140.832,japan,"2023-03-09 00:00:00_60 km NW of Tarama, Japan_earthquake_4.0_124.2878_25.0565"
9/3/2023 0:00:00,3.9,3.1,3.25,125.9896,"Hokkaido, Japan region",earthquake,234,0,141.4391,44.8952,271.807,japan region,"2023-03-09 00:00:00_Hokkaido, Japan region_earthquake_3.9_141.4391_44.8952"
8/3/2023 0:00:00,4.3,3.1,3.25,350.5024,"Izu Islands, Japan region",earthquake,284,0,138.7777,30.0769,428.522,japan region,"2023-03-08 00:00:00_Izu Islands, Japan region_earthquake_4.3_138.7777_30.0769"
8/3/2023 0:00:00,4.1,3.1,3.25,399.3192,"175 km ESE of Iwaki, Japan",earthquake,259,0,142.6587,36.3674,10,japan,"2023-03-08 00:00:00_175 km ESE of Iwaki, Japan_earthquake_4.1_142.6587_36.3674"
8/3/2023 0:00:00,4.5,3.1,3.25,201.7168,"2 km N of Mito, Japan",earthquake,312,0,140.4492,36.3756,56.674,japan,"2023-03-08 00:00:00_2 km N of Mito, Japan_earthquake_4.5_140.4492_36.3756"
6/3/2023 0:00:00,4,3.1,3.25,110.7552,"10 km ENE of Shima, Japan",earthquake,246,0,136.9453,34.3536,339.681,japan,"2023-03-06 00:00:00_10 km ENE of Shima, Japan_earthquake_4.0_136.9453_34.3536"
6/3/2023 0:00:00,5.2,3.1,3.25,120.8744,"73 km SSE of Kushiro, Japan",earthquake,416,0,144.5598,42.3233,41.152,japan,"2023-03-06 00:00:00_73 km SSE of Kushiro, Japan_earthquake_5.2_144.5598_42.3233"
6/3/2023 0:00:00,4.5,3.1,3.25,120.9856,"34 km SSE of Tomakomai, Japan",earthquake,312,0,141.764,42.3499,126.71,japan,"2023-03-06 00:00:00_34 km SSE of Tomakomai, Japan_earthquake_4.5_141.764_42.3499"
5/3/2023 0:00:00,4.5,3.1,3.25,419.5576,"86 km E of Shikotan, Russia",earthquake,312,0,147.8016,43.8111,35,russia,"2023-03-05 00:00:00_86 km E of Shikotan, Russia_earthquake_4.5_147.8016_43.8111"
4/3/2023 0:00:00,4.6,3.1,3.25,296.904,None,earthquake,326,0,142.5315,24.4326,33.499,None,2023-03-04 00:00:00_None_earthquake_4.6_142.5315_24.4326
4/3/2023 0:00:00,4.9,3.1,3.25,182.1456,"123 km SSE of Itoman, Japan",earthquake,369,0,128.3415,25.1919,10,japan,"2023-03-04 00:00:00_123 km SSE of Itoman, Japan_earthquake_4.9_128.3415_25.1919"
3/3/2023 0:00:00,4.6,3.1,3.25,80.5088,"Bonin Islands, Japan region",earthquake,326,0,142.9603,27.3128,18.276,japan region,"2023-03-03 00:00:00_Bonin Islands, Japan region_earthquake_4.6_142.9603_27.3128"
3/3/2023 0:00:00,4.2,3.1,3.25,299.0168,"72 km NNE of Otrada, Russia",earthquake,271,0,146.2709,44.6474,178.585,russia,"2023-03-03 00:00:00_72 km NNE of Otrada, Russia_earthquake_4.2_146.2709_44.6474"
28/2/2023 0:00:00,4.1,2.3,3.7785,146.6728,"northwest of the Ryukyu Islands, Japan",earthquake,259,0,126.8241,27.0982,10,japan,"2023-02-28 00:00:00_northwest of the Ryukyu Islands, Japan_earthquake_4.1_126.8241_27.0982"
28/2/2023 0:00:00,4.7,2.3,3.7785,260.208,"20 km NE of Hasaki, Japan",earthquake,340,0,140.9826,35.8736,44.433,japan,"2023-02-28 00:00:00_20 km NE of Hasaki, Japan_earthquake_4.7_140.9826_35.8736"
28/2/2023 0:00:00,4.2,2.3,3.7785,21.128,"2 km SSE of Kuroda, Japan",earthquake,271,0,136.7977,35.3309,300.763,japan,"2023-02-28 00:00:00_2 km SSE of Kuroda, Japan_earthquake_4.2_136.7977_35.3309"
28/2/2023 0:00:00,4,2.3,3.7785,279.2232,None,earthquake,246,0,139.5243,27.9494,494.497,None,2023-02-28 00:00:00_None_earthquake_4.0_139.5243_27.9494
28/2/2023 0:00:00,4.8,2.3,3.7785,110.5328,"69 km S of Kushiro, Japan",earthquake,354,0,144.4147,42.3525,74.866,japan,"2023-02-28 00:00:00_69 km S of Kushiro, Japan_earthquake_4.8_144.4147_42.3525"
28/2/2023 0:00:00,4.5,2.3,3.7785,247.7536,"9 km ESE of Asahi, Japan",earthquake,312,0,140.7378,35.6758,44.173,japan,"2023-02-28 00:00:00_9 km ESE of Asahi, Japan_earthquake_4.5_140.7378_35.6758"
28/2/2023 0:00:00,4.1,2.3,3.7785,246.0856,"104 km S of Koshima, Japan",earthquake,259,0,130.5327,29.2903,35.659,japan,"2023-02-28 00:00:00_104 km S of Koshima, Japan_earthquake_4.1_130.5327_29.2903"
28/2/2023 0:00:00,5.2,2.3,3.7785,177.5864,"276 km SSE of Katsuura, Japan",earthquake,416,0,141.7018,32.932,10,japan,"2023-02-28 00:00:00_276 km SSE of Katsuura, Japan_earthquake_5.2_141.7018_32.932"
27/2/2023 0:00:00,4.1,2.3,3.7785,163.9088,"46 km SE of Koseda, Japan",earthquake,259,0,131.0091,30.1103,10,japan,"2023-02-27 00:00:00_46 km SE of Koseda, Japan_earthquake_4.1_131.0091_30.1103"
27/2/2023 0:00:00,4.6,2.3,3.7785,260.764,"54 km ENE of Onagawa Ch?, Japan",earthquake,326,0,142.0511,38.5684,56.039,japan,"2023-02-27 00:00:00_54 km ENE of Onagawa Ch?, Japan_earthquake_4.6_142.0511_38.5684"
27/2/2023 0:00:00,4.3,2.3,3.7785,173.472,"Izu Islands, Japan region",earthquake,284,0,141.5167,32.5003,20.349,japan region,"2023-02-27 00:00:00_Izu Islands, Japan region_earthquake_4.3_141.5167_32.5003"
26/2/2023 0:00:00,4.4,2.3,3.7785,318.3656,"86 km NE of Otrada, Russia",earthquake,298,0,146.5059,44.6989,138.029,russia,"2023-02-26 00:00:00_86 km NE of Otrada, Russia_earthquake_4.4_146.5059_44.6989"
26/2/2023 0:00:00,4.2,2.3,3.7785,279.2232,"140 km SSE of Nemuro, Japan",earthquake,271,0,146.5158,42.2682,10,japan,"2023-02-26 00:00:00_140 km SSE of Nemuro, Japan_earthquake_4.2_146.5158_42.2682"
26/2/2023 0:00:00,4.5,2.3,3.7785,248.7544,"Volcano Islands, Japan region",earthquake,312,0,140.9707,25.135,131.434,japan region,"2023-02-26 00:00:00_Volcano Islands, Japan region_earthquake_4.5_140.9707_25.135"
26/2/2023 0:00:00,4.2,2.3,3.7785,311.5824,"46 km E of Namie, Japan",earthquake,271,0,141.5225,37.4449,46.468,japan,"2023-02-26 00:00:00_46 km E of Namie, Japan_earthquake_4.2_141.5225_37.4449"
25/2/2023 0:00:00,4.1,2.3,3.7785,201.1608,"8 km E of ?funato, Japan",earthquake,259,0,141.8127,39.0723,64.17,japan,"2023-02-25 00:00:00_8 km E of ?funato, Japan_earthquake_4.1_141.8127_39.0723"
25/2/2023 0:00:00,4.6,2.3,3.7785,175.14,None,earthquake,326,0,140.0785,34.898,68.259,None,2023-02-25 00:00:00_None_earthquake_4.6_140.0785_34.898
25/2/2023 0:00:00,6,7.7,4.749,177.92,"Hokkaido, Japan region",earthquake,567,0,145.0212,42.8258,55,japan region,"2023-02-25 00:00:00_Hokkaido, Japan region_earthquake_6.0_145.0212_42.8258"
25/2/2023 0:00:00,5,2,3.7785,155.4576,"northwest of the Ryukyu Islands, Japan",earthquake,385,0,126.7351,27.1053,10,japan,"2023-02-25 00:00:00_northwest of the Ryukyu Islands, Japan_earthquake_5.0_126.7351_27.1053"
25/2/2023 0:00:00,4.4,2.3,3.7785,195.3784,"26 km ESE of Tarama, Japan",earthquake,298,0,124.9373,24.5731,42.841,japan,"2023-02-25 00:00:00_26 km ESE of Tarama, Japan_earthquake_4.4_124.9373_24.5731"
24/2/2023 0:00:00,4,2.3,3.7785,287.2296,"162 km NW of Mikuni, Japan",earthquake,246,0,134.9748,37.3376,385.142,japan,"2023-02-24 00:00:00_162 km NW of Mikuni, Japan_earthquake_4.0_134.9748_37.3376"
23/2/2023 0:00:00,4.4,2.3,3.7785,126.212,"Bonin Islands, Japan region",earthquake,298,0,143.4573,27.1336,10,japan region,"2023-02-23 00:00:00_Bonin Islands, Japan region_earthquake_4.4_143.4573_27.1336"
23/2/2023 0:00:00,4.1,2.3,3.7785,135.5528,"38 km WSW of Fukaura, Japan",earthquake,259,0,139.4892,40.5628,193.754,japan,"2023-02-23 00:00:00_38 km WSW of Fukaura, Japan_earthquake_4.1_139.4892_40.5628"
23/2/2023 0:00:00,4.3,2.3,3.7785,151.788,"12 km E of Miyako, Japan",earthquake,284,0,142.0799,39.6657,55.009,japan,"2023-02-23 00:00:00_12 km E of Miyako, Japan_earthquake_4.3_142.0799_39.6657"
23/2/2023 0:00:00,4.4,2.3,3.7785,128.6584,"Bonin Islands, Japan region",earthquake,298,0,143.4804,27.1702,10,japan region,"2023-02-23 00:00:00_Bonin Islands, Japan region_earthquake_4.4_143.4804_27.1702"
22/2/2023 0:00:00,4.1,2.3,3.7785,118.984,"Bonin Islands, Japan region",earthquake,259,0,143.3839,27.0622,10,japan region,"2023-02-22 00:00:00_Bonin Islands, Japan region_earthquake_4.1_143.3839_27.0622"
22/2/2023 0:00:00,4.4,2.3,3.7785,133.2176,None,earthquake,298,0,143.5284,27.0881,10,None,2023-02-22 00:00:00_None_earthquake_4.4_143.5284_27.0881
22/2/2023 0:00:00,4.9,2.3,3.7785,126.3232,"Bonin Islands, Japan region",earthquake,369,0,143.4588,27.107,10,japan region,"2023-02-22 00:00:00_Bonin Islands, Japan region_earthquake_4.9_143.4588_27.107"
22/2/2023 0:00:00,4.3,2.3,3.7785,96.744,"Bonin Islands, Japan region",earthquake,284,0,141.2634,26.809,10,japan region,"2023-02-22 00:00:00_Bonin Islands, Japan region_earthquake_4.3_141.2634_26.809"
22/2/2023 0:00:00,4.2,2.3,3.7785,129.8816,None,earthquake,271,0,143.4901,27.1956,10,None,2023-02-22 00:00:00_None_earthquake_4.2_143.4901_27.1956
21/2/2023 0:00:00,4.4,2.3,3.7785,1155.924,"Bonin Islands, Japan region",earthquake,298,0,143.426,27.1097,14.286,japan region,"2023-02-21 00:00:00_Bonin Islands, Japan region_earthquake_4.4_143.426_27.1097"
21/2/2023 0:00:00,4.5,2.3,3.7785,75.5048,"76 km NNE of Yonakuni, Japan",earthquake,312,0,123.3732,25.0636,147.522,japan,"2023-02-21 00:00:00_76 km NNE of Yonakuni, Japan_earthquake_4.5_123.3732_25.0636"
21/2/2023 0:00:00,4.5,2.3,3.7785,124.7664,"Bonin Islands, Japan region",earthquake,312,0,143.4432,27.1268,10,japan region,"2023-02-21 00:00:00_Bonin Islands, Japan region_earthquake_4.5_143.4432_27.1268"
21/2/2023 0:00:00,4.3,2.3,3.7785,127.6576,"Bonin Islands, Japan region",earthquake,284,0,143.4725,27.0834,10,japan region,"2023-02-21 00:00:00_Bonin Islands, Japan region_earthquake_4.3_143.4725_27.0834"
21/2/2023 0:00:00,5.1,2.3,3.7785,131.9944,"Bonin Islands, Japan region",earthquake,400,0,143.5156,27.1222,15.728,japan region,"2023-02-21 00:00:00_Bonin Islands, Japan region_earthquake_5.1_143.5156_27.1222"
21/2/2023 0:00:00,4.4,2.3,3.7785,130.66,"Bonin Islands, Japan region",earthquake,298,0,143.5007,27.1583,10,japan region,"2023-02-21 00:00:00_Bonin Islands, Japan region_earthquake_4.4_143.5007_27.1583"
21/2/2023 0:00:00,4.2,2.3,3.7785,123.3208,"Bonin Islands, Japan region",earthquake,271,0,143.4256,27.0268,10,japan region,"2023-02-21 00:00:00_Bonin Islands, Japan region_earthquake_4.2_143.4256_27.0268"
20/2/2023 0:00:00,4.3,2.3,3.7785,1150.6976,"Bonin Islands, Japan region",earthquake,284,0,143.3638,27.1369,10,japan region,"2023-02-20 00:00:00_Bonin Islands, Japan region_earthquake_4.3_143.3638_27.1369"
20/2/2023 0:00:00,4.2,2.3,3.7785,278.1112,"143 km NNE of Hirara, Japan",earthquake,271,0,125.6175,26.0661,114.015,japan,"2023-02-20 00:00:00_143 km NNE of Hirara, Japan_earthquake_4.2_125.6175_26.0661"
19/2/2023 0:00:00,5,2.3,3.7785,86.8472,"15 km SSW of Obihiro, Japan",earthquake,385,0,143.121,42.7956,132.287,japan,"2023-02-19 00:00:00_15 km SSW of Obihiro, Japan_earthquake_5.0_143.121_42.7956"
19/2/2023 0:00:00,4.1,2.3,3.7785,284.116,"40 km E of Iwaki, Japan",earthquake,259,0,141.3369,37.0134,66.991,japan,"2023-02-19 00:00:00_40 km E of Iwaki, Japan_earthquake_4.1_141.3369_37.0134"
18/2/2023 0:00:00,4.2,2.3,3.7785,278.8896,"Izu Islands, Japan region",earthquake,271,0,142.5755,32.184,10,japan region,"2023-02-18 00:00:00_Izu Islands, Japan region_earthquake_4.2_142.5755_32.184"
17/2/2023 0:00:00,4.2,2.3,3.7785,182.368,"182 km NNE of Yonakuni, Japan",earthquake,271,0,123.4775,26.0585,273.147,japan,"2023-02-17 00:00:00_182 km NNE of Yonakuni, Japan_earthquake_4.2_123.4775_26.0585"
17/2/2023 0:00:00,4.2,2.3,3.7785,378.3024,"45 km E of Shikotan, Russia",earthquake,271,0,147.2858,43.8127,57.307,russia,"2023-02-17 00:00:00_45 km E of Shikotan, Russia_earthquake_4.2_147.2858_43.8127"
17/2/2023 0:00:00,5.2,3.4,3.7785,50.3736,"52 km E of Taira, Japan",earthquake,417,0,128.6692,26.5537,29.734,japan,"2023-02-17 00:00:00_52 km E of Taira, Japan_earthquake_5.2_128.6692_26.5537"
17/2/2023 0:00:00,4.1,2.3,3.7785,106.752,"32 km ENE of Kuji, Japan",earthquake,259,0,142.1305,40.2781,40.524,japan,"2023-02-17 00:00:00_32 km ENE of Kuji, Japan_earthquake_4.1_142.1305_40.2781"
17/2/2023 0:00:00,4.4,2.5,3.7785,103.5272,"33 km NW of Ashiya, Japan",earthquake,298,0,130.3669,34.0568,10,japan,"2023-02-17 00:00:00_33 km NW of Ashiya, Japan_earthquake_4.4_130.3669_34.0568"
17/2/2023 0:00:00,4.2,2.3,3.7785,256.872,"Bonin Islands, Japan region",earthquake,271,0,139.7747,27.9707,445.577,japan region,"2023-02-17 00:00:00_Bonin Islands, Japan region_earthquake_4.2_139.7747_27.9707"
15/2/2023 0:00:00,4.3,2.3,3.7785,513.5216,"122 km SE of Kuril’sk, Russia",earthquake,284,0,149.0066,44.4771,35,russia,"2023-02-15 00:00:00_122 km SE of Kuril’sk, Russia_earthquake_4.3_149.0066_44.4771"
14/2/2023 0:00:00,4.5,2.3,3.7785,434.0136,"271 km ESE of Onagawa Ch?, Japan",earthquake,312,0,144.4757,37.9138,10,japan,"2023-02-14 00:00:00_271 km ESE of Onagawa Ch?, Japan_earthquake_4.5_144.4757_37.9138"
14/2/2023 0:00:00,4.3,2.3,3.7785,299.5728,"Izu Islands, Japan region",earthquake,284,0,141.9862,31.1444,10,japan region,"2023-02-14 00:00:00_Izu Islands, Japan region_earthquake_4.3_141.9862_31.1444"
13/2/2023 0:00:00,4.6,2.1,3.7785,332.1544,"60 km E of Minami-S?ma, Japan",earthquake,326,0,141.6575,37.695,57.976,japan,"2023-02-13 00:00:00_60 km E of Minami-S?ma, Japan_earthquake_4.6_141.6575_37.695"
13/2/2023 0:00:00,4.8,2.3,3.7785,168.3568,"64 km SSE of Akkeshi, Japan",earthquake,354,0,145.0971,42.4829,29.312,japan,"2023-02-13 00:00:00_64 km SSE of Akkeshi, Japan_earthquake_4.8_145.0971_42.4829"
12/2/2023 0:00:00,4.5,2.3,3.7785,208.0552,"Izu Islands, Japan region",earthquake,312,0,141.9984,32.7573,17.314,japan region,"2023-02-12 00:00:00_Izu Islands, Japan region_earthquake_4.5_141.9984_32.7573"
12/2/2023 0:00:00,4.4,2.3,3.7785,760.9416,"Bonin Islands, Japan region",earthquake,298,0,141.8049,26.4721,52.063,japan region,"2023-02-12 00:00:00_Bonin Islands, Japan region_earthquake_4.4_141.8049_26.4721"
12/2/2023 0:00:00,4.3,2.3,3.7785,62.0496,"near the east coast of Honshu, Japan",earthquake,284,0,141.5982,40.4059,109.727,japan,"2023-02-12 00:00:00_near the east coast of Honshu, Japan_earthquake_4.3_141.5982_40.4059"
11/2/2023 0:00:00,4.3,2.3,3.7785,167.2448,"17 km N of Shiraoi, Japan",earthquake,284,0,141.3567,42.7082,122.288,japan,"2023-02-11 00:00:00_17 km N of Shiraoi, Japan_earthquake_4.3_141.3567_42.7082"
11/2/2023 0:00:00,4.2,2.3,3.7785,148.8968,"near the south coast of Honshu, Japan",earthquake,271,0,137.3979,33.5051,337.97,japan,"2023-02-11 00:00:00_near the south coast of Honshu, Japan_earthquake_4.2_137.3979_33.5051"
10/2/2023 0:00:00,4.6,2.3,3.7785,278.8896,"Volcano Islands, Japan region",earthquake,326,0,143.4746,24.8629,11.93,japan region,"2023-02-10 00:00:00_Volcano Islands, Japan region_earthquake_4.6_143.4746_24.8629"
10/2/2023 0:00:00,4.3,2.3,3.7785,285.1168,None,earthquake,284,0,141.6154,31.0515,10,None,2023-02-10 00:00:00_None_earthquake_4.3_141.6154_31.0515
9/2/2023 0:00:00,4.2,2.3,3.7785,115.648,"Hokkaido, Japan region",earthquake,271,0,142.8197,41.0059,46.936,japan region,"2023-02-09 00:00:00_Hokkaido, Japan region_earthquake_4.2_142.8197_41.0059"
9/2/2023 0:00:00,4.5,2.3,3.7785,128.6584,"37 km ESE of Rishiri Town, Japan",earthquake,312,0,141.6443,45.0572,279.74,japan,"2023-02-09 00:00:00_37 km ESE of Rishiri Town, Japan_earthquake_4.5_141.6443_45.0572"
9/2/2023 0:00:00,4.3,2.3,3.7785,242.8608,"101 km S of Koshima, Japan",earthquake,284,0,130.5088,29.3184,29.711,japan,"2023-02-09 00:00:00_101 km S of Koshima, Japan_earthquake_4.3_130.5088_29.3184"
8/2/2023 0:00:00,4.4,2.3,3.7785,211.0576,"40 km SSW of Nemuro, Japan",earthquake,298,0,145.3508,43.0018,52.923,japan,"2023-02-08 00:00:00_40 km SSW of Nemuro, Japan_earthquake_4.4_145.3508_43.0018"
8/2/2023 0:00:00,4.2,2.3,3.7785,190.2632,"100 km SSE of Toba, Japan",earthquake,271,0,137.2662,33.6464,355.629,japan,"2023-02-08 00:00:00_100 km SSE of Toba, Japan_earthquake_4.2_137.2662_33.6464"
8/2/2023 0:00:00,4,2.3,3.7785,337.2696,"Izu Islands, Japan region",earthquake,246,0,138.3409,30.3381,436.135,japan region,"2023-02-08 00:00:00_Izu Islands, Japan region_earthquake_4.0_138.3409_30.3381"
7/2/2023 0:00:00,4.4,2.3,3.7785,210.8352,"Izu Islands, Japan region",earthquake,298,0,141.9484,32.5112,10,japan region,"2023-02-07 00:00:00_Izu Islands, Japan region_earthquake_4.4_141.9484_32.5112"
6/2/2023 0:00:00,4.5,2.3,3.7785,577.5728,Kuril Islands,earthquake,312,0,149.766,45.1685,74.608,kuril islands,2023-02-06 00:00:00_Kuril Islands_earthquake_4.5_149.766_45.1685
6/2/2023 0:00:00,4.2,2.3,3.7785,234.632,"177 km W of Naha, Japan",earthquake,271,0,125.9397,26.5281,143.151,japan,"2023-02-06 00:00:00_177 km W of Naha, Japan_earthquake_4.2_125.9397_26.5281"
5/2/2023 0:00:00,4.4,2.3,3.7785,163.464,"2 km SSW of Noda, Japan",earthquake,298,0,139.8597,35.9252,90.659,japan,"2023-02-05 00:00:00_2 km SSW of Noda, Japan_earthquake_4.4_139.8597_35.9252"
5/2/2023 0:00:00,4,2.3,3.7785,350.0576,None,earthquake,246,0,137.64,30.5602,492.186,None,2023-02-05 00:00:00_None_earthquake_4.0_137.64_30.5602
5/2/2023 0:00:00,4.4,2.3,3.7785,276.7768,None,earthquake,298,0,142.6431,33.8956,10,None,2023-02-05 00:00:00_None_earthquake_4.4_142.6431_33.8956
5/2/2023 0:00:00,5.8,1,2.808,180.144,"Izu Islands, Japan region",earthquake,518,0,141.6605,32.655,11,japan region,"2023-02-05 00:00:00_Izu Islands, Japan region_earthquake_5.8_141.6605_32.655"
5/2/2023 0:00:00,4.4,2.3,3.7785,185.148,"294 km SSE of Katsuura, Japan",earthquake,298,0,141.7512,32.7725,10,japan,"2023-02-05 00:00:00_294 km SSE of Katsuura, Japan_earthquake_4.4_141.7512_32.7725"
5/2/2023 0:00:00,4.6,2.3,3.7785,51.8192,"southwestern Ryukyu Islands, Japan",earthquake,326,0,123.5063,24.5842,70.98,japan,"2023-02-05 00:00:00_southwestern Ryukyu Islands, Japan_earthquake_4.6_123.5063_24.5842"
5/2/2023 0:00:00,4.4,2.3,3.7785,534.6496,Kuril Islands,earthquake,298,0,149.2316,44.8651,52.978,kuril islands,2023-02-05 00:00:00_Kuril Islands_earthquake_4.4_149.2316_44.8651
5/2/2023 0:00:00,4.7,2.3,3.7785,129.7704,"Bonin Islands, Japan region",earthquake,340,0,143.4904,27.1901,10,japan region,"2023-02-05 00:00:00_Bonin Islands, Japan region_earthquake_4.7_143.4904_27.1901"
2/2/2023 0:00:00,4.1,2.3,3.7785,254.8704,"57 km SSE of ?funato, Japan",earthquake,259,0,142.041,38.622,54.658,japan,"2023-02-02 00:00:00_57 km SSE of ?funato, Japan_earthquake_4.1_142.041_38.622"
2/2/2023 0:00:00,4.4,2.3,3.7785,280.6688,"Hokkaido, Japan region",earthquake,298,0,145.9736,43.5003,94.012,japan region,"2023-02-02 00:00:00_Hokkaido, Japan region_earthquake_4.4_145.9736_43.5003"
2/2/2023 0:00:00,4.1,2.3,3.7785,186.26,"Izu Islands, Japan region",earthquake,259,0,141.7094,32.6047,23.202,japan region,"2023-02-02 00:00:00_Izu Islands, Japan region_earthquake_4.1_141.7094_32.6047"
2/2/2023 0:00:00,4.3,2.3,3.7785,130.2152,"157 km E of Nago, Japan",earthquake,284,0,129.5647,26.6426,14.839,japan,"2023-02-02 00:00:00_157 km E of Nago, Japan_earthquake_4.3_129.5647_26.6426"
2/2/2023 0:00:00,4.3,2.3,3.7785,279.2232,"111 km ESE of Kamaishi, Japan",earthquake,284,0,142.9521,38.7397,40.663,japan,"2023-02-02 00:00:00_111 km ESE of Kamaishi, Japan_earthquake_4.3_142.9521_38.7397"
1/2/2023 0:00:00,4.2,2.3,3.7785,241.0816,"Ryukyu Islands, Japan",earthquake,271,0,130.53,29.33,33.338,japan,"2023-02-01 00:00:00_Ryukyu Islands, Japan_earthquake_4.2_130.53_29.33"
30/1/2023 0:00:00,4.3,2.95,2.792,151.1208,"6 km N of Y?ki, Japan",earthquake,284,0,139.8797,36.3618,79.539,japan,"2023-01-30 00:00:00_6 km N of Y?ki, Japan_earthquake_4.3_139.8797_36.3618"
30/1/2023 0:00:00,4.5,2,2.792,338.7152,"95 km SE of Ishinomaki, Japan",earthquake,312,0,142.1119,37.8497,26.488,japan,"2023-01-30 00:00:00_95 km SE of Ishinomaki, Japan_earthquake_4.5_142.1119_37.8497"
29/1/2023 0:00:00,4.7,3.8,2.792,126.1008,"4 km NNW of ?iso, Japan",earthquake,382,0,139.2937,35.3532,146.936,japan,"2023-01-29 00:00:00_4 km NNW of ?iso, Japan_earthquake_4.7_139.2937_35.3532"
29/1/2023 0:00:00,3.9,2.95,2.792,350.28,"88 km SE of Ol’ga, Russia",earthquake,234,0,136.1235,43.2327,348.879,russia,"2023-01-29 00:00:00_88 km SE of Ol’ga, Russia_earthquake_3.9_136.1235_43.2327"
28/1/2023 0:00:00,4.4,2.95,2.792,327.0392,"Izu Islands, Japan region",earthquake,298,0,142.1496,30.0471,10,japan region,"2023-01-28 00:00:00_Izu Islands, Japan region_earthquake_4.4_142.1496_30.0471"
28/1/2023 0:00:00,4,2.95,2.792,204.3856,"Bonin Islands, Japan region",earthquake,246,0,140.1231,27.1504,386.984,japan region,"2023-01-28 00:00:00_Bonin Islands, Japan region_earthquake_4.0_140.1231_27.1504"
27/1/2023 0:00:00,4.2,2.95,2.792,329.0408,"69 km SSE of Ishinomaki, Japan",earthquake,271,0,141.6833,37.8662,59.34,japan,"2023-01-27 00:00:00_69 km SSE of Ishinomaki, Japan_earthquake_4.2_141.6833_37.8662"
26/1/2023 0:00:00,4.3,2.95,2.792,354.728,"Izu Islands, Japan region",earthquake,284,0,137.5565,30.5458,485.923,japan region,"2023-01-26 00:00:00_Izu Islands, Japan region_earthquake_4.3_137.5565_30.5458"
25/1/2023 0:00:00,4.9,4.1,2.792,330.0416,"61 km E of Namie, Japan",earthquake,374,0,141.6818,37.5882,52.61,japan,"2023-01-25 00:00:00_61 km E of Namie, Japan_earthquake_4.9_141.6818_37.5882"
24/1/2023 0:00:00,4.5,2.95,2.792,288.1192,"Bonin Islands, Japan region",earthquake,312,0,139.4243,27.9386,513.977,japan region,"2023-01-24 00:00:00_Bonin Islands, Japan region_earthquake_4.5_139.4243_27.9386"
22/1/2023 0:00:00,4.3,2.95,2.792,236.3,"Ryukyu Islands, Japan",earthquake,284,0,130.0506,28.2639,29.821,japan,"2023-01-22 00:00:00_Ryukyu Islands, Japan_earthquake_4.3_130.0506_28.2639"
22/1/2023 0:00:00,4.4,2.95,2.792,293.568,"off the coast of Hokkaido, Japan",earthquake,298,0,146.6294,42.5955,22.831,japan,"2023-01-22 00:00:00_off the coast of Hokkaido, Japan_earthquake_4.4_146.6294_42.5955"
21/1/2023 0:00:00,4.3,2.95,2.792,306.4672,"59 km SE of Namie, Japan",earthquake,284,0,141.5525,37.1807,44.118,japan,"2023-01-21 00:00:00_59 km SE of Namie, Japan_earthquake_4.3_141.5525_37.1807"
20/1/2023 0:00:00,4.1,2.95,2.792,445.4672,"35 km SSE of Kuril’sk, Russia",earthquake,259,0,148.0752,44.943,10.628,russia,"2023-01-20 00:00:00_35 km SSE of Kuril’sk, Russia_earthquake_4.1_148.0752_44.943"
20/1/2023 0:00:00,4.3,2.95,2.792,228.9608,"149 km ESE of Katsuura, Japan",earthquake,284,0,141.7096,34.4397,10,japan,"2023-01-20 00:00:00_149 km ESE of Katsuura, Japan_earthquake_4.3_141.7096_34.4397"
20/1/2023 0:00:00,4.5,2.7,2.792,326.928,"57 km ENE of Namie, Japan",earthquake,312,0,141.566,37.7473,61.691,japan,"2023-01-20 00:00:00_57 km ENE of Namie, Japan_earthquake_4.5_141.566_37.7473"
20/1/2023 0:00:00,5,3.1,2.792,225.4024,"37 km ESE of ?funato, Japan",earthquake,386,0,142.1003,38.9239,47.894,japan,"2023-01-20 00:00:00_37 km ESE of ?funato, Japan_earthquake_5.0_142.1003_38.9239"
