id,year,month,day,hour,locationName,latitude,longitude,eqMagnitude,eqDepth,damageAmountOrder,damageMillionsDollars,publish,housesDestroyedAmountOrderTotal,country,deathsAmountOrder,injuriesAmountOrderTotal,intensity
5803,2004,9.0,28.0,17.0,"CALIFORNIA:  CENTRAL: PARKFIELD, SAN MIGUEL",35.819,-120.364,6.0,9.0,1.0,,True,,USA,,,6.0
1577,1806,3.0,25.0,,"MEXICO:  JALISCO,OAXACA,MICHOACAN",20.34,-105.0,7.5,,4.0,,True,3.0,MEXICO,4.0,,8.0
5483,1998,1.0,10.0,8.0,"GUATEMALA:  QUEZALTENANGO, SAN MARCOS, SOLOLA",14.374,-91.473,6.6,33.0,1.0,,True,2.0,GUATEMALA,,1.0,
10116,2014,10.0,7.0,13.0,CHINA:   YUNNAN PROVINCE:  YONGPING,23.383,100.47,6.1,9.0,4.0,274.0,True,1.0,CHINA,1.0,3.0,4.0
8095,1748,3.0,6.0,,CHINA:  SICHUAN PROVINCE,30.1,101.9,5.5,,1.0,,True,,CHINA,1.0,1.0,7.0
5167,1988,8.0,20.0,23.0,"NEPAL-INDIA:  KATHMANDU, BIHAR",26.755,86.616,6.6,57.0,4.0,131.5,True,,NEPAL,3.0,,8.0
8011,1937,12.0,8.0,8.0,TAIWAN:  TAIDONG,22.9,121.2,7.0,,1.0,,True,1.0,TAIWAN,,1.0,
6144,1861,6.0,17.0,,INDONESIA:  SW. SUMATRA,1.0,97.5,6.8,,,,True,,INDONESIA,,,
5939,1257,10.0,9.0,,JAPAN:  SAGAMI BAY,35.2,139.5,7.0,,1.0,,True,,JAPAN,,,
2467,1895,4.0,14.0,20.0,BALKANS NW:  SLOVENIA:  LJUBLJANA,46.1,14.5,6.1,16.0,3.0,,True,3.0,SLOVENIA,1.0,,9.0
3357,1928,4.0,9.0,17.0,PERU,-13.0,-69.5,6.9,30.0,3.0,,True,3.0,PERU,,,9.0
3019,1914,10.0,23.0,6.0,"MICRONESIA, FED. STATES OF:  CAROLINE ISLANDS",6.0,132.5,7.6,60.0,,,True,,PALAU,,,
3278,1925,10.0,14.0,17.0,CHINA:  YUNNAN PROVINCE,27.0,100.0,5.8,,2.0,,True,3.0,CHINA,1.0,3.0,7.0
6774,2005,8.0,30.0,8.0,"INDIA: MAHARASHTRA: AMBEGHAR, DICHOLI, KISRULE",17.067,73.773,4.7,10.0,1.0,,True,,INDIA,,,6.0
124,510,,,,SOUTH KOREA:  KYONGJU,35.5,129.1,6.3,,2.0,,True,2.0,SOUTH KOREA,3.0,,8.0
2606,1902,1.0,1.0,5.0,ALASKA:  ALEUTIAN ISLANDS:  FOX ISLANDS,52.4,-167.5,7.8,,,,True,,USA,,,
7615,2007,8.0,20.0,19.0,INDIA:  MAHARASHTRA:  SATARA,17.2,73.7,4.4,5.0,1.0,,True,,INDIA,,,
8003,1930,12.0,22.0,4.0,TAIWAN:  TAINAN,23.2,120.6,5.5,,2.0,,True,3.0,TAIWAN,,,
5652,2002,9.0,22.0,23.0,"UNITED KINGDOM:  MANSFIELD, DUDLEY",52.52,-2.15,4.8,9.0,1.0,,True,,UK,,1.0,6.0
10035,2013,4.0,17.0,8.0,JAPAN: MIYAKEJIMA,33.958,139.352,5.8,9.0,1.0,,True,,JAPAN,,1.0,
6455,1978,6.0,14.0,12.0,"MINDANAO ISLAND, PHILIPPINES",8.249,122.403,6.9,24.0,,,True,,PHILIPPINES,,,
5777,2004,5.0,3.0,4.0,CHILE: CANETE,-37.695,-73.406,6.6,21.0,1.0,,True,,CHILE,,,6.0
10231,2016,11.0,29.0,20.0,POLAND:  RUDNA,51.613,16.157,4.2,5.0,1.0,,True,,POLAND,1.0,1.0,
3905,1949,7.0,10.0,3.0,TAJIKISTAN,39.2,70.8,7.4,16.0,4.0,,True,4.0,TAJIKISTAN,4.0,,10.0
5842,2005,1.0,25.0,16.0,CHINA:  YUNNAN PROVINCE:  SIMAO,22.526,100.709,4.8,12.0,1.0,,True,,CHINA,,1.0,
4267,1962,6.0,11.0,7.0,BALKANS NW:  BOSNIA-HERZEGOVINA,43.6,18.3,6.3,,4.0,40.0,True,,BOSNIA-HERZEGOVINA,,,
3957,1950,11.0,17.0,19.0,MEXICO:  GUERRERO,16.5,-100.4,6.8,,2.0,,True,,MEXICO,,,11.0
5457,1997,4.0,11.0,5.0,"CHINA:  S. XINJIANG, BACHU, SHULE, YINGJISHA",39.527,76.941,6.2,15.0,4.0,,True,4.0,CHINA,1.0,2.0,
6206,1882,10.0,10.0,,INDONESIA:  BANDANEIRA,-4.5,129.9,7.5,,,,True,,INDONESIA,,,
10643,2022,9.0,10.0,23.0,"PAPUA NEW GUINEA: MOROBE, EASTERN HIGHLANDS",-6.256,146.469,7.6,90.0,3.0,,True,4.0,PAPUA NEW GUINEA,1.0,1.0,8.0
3229,1923,9.0,2.0,2.0,JAPAN:  NEAR S COAST HONSHU,34.9,140.2,7.7,20.0,,,True,,JAPAN,,,
5475,1997,10.0,15.0,1.0,"CHILE:  PUEBLO NUEVO, COQUIMBO, LA CHIMBA",-30.933,-71.22,7.1,58.0,4.0,48.0,True,4.0,CHILE,1.0,3.0,
4260,1962,4.0,1.0,0.0,IRAN:  MUSSAVIEH,33.32,58.845,5.8,15.0,2.0,,True,,IRAN,1.0,,7.0
7244,2006,5.0,12.0,8.0,INDONESIA:  SUMATRA:  KALIANDAK,-5.575,105.395,5.5,17.0,1.0,,True,2.0,INDONESIA,,,
5001,1983,10.0,30.0,16.0,"JAPAN:  TOTTORI, YONANGO",35.464,133.899,5.2,27.0,2.0,,True,,JAPAN,,,6.0
10598,2022,1.0,14.0,9.0,"INDONESIA: PANDEGLANG, BANTEN",-6.929,105.251,6.6,37.0,3.0,,True,3.0,INDONESIA,,4.0,8.0
1933,1852,9.0,16.0,10.0,"PHILIPPINES:  LUZON:  BATAAN, RIZAL, PAMPANGA,MANILA",14.0,120.5,7.5,,3.0,,True,3.0,PHILIPPINES,1.0,1.0,9.0
2644,1903,2.0,1.0,9.0,MONGOLIA,48.0,98.0,7.8,60.0,,,True,,MONGOLIA,,,
10575,2021,9.0,15.0,20.0,CHINA: SICHUAN PROVINCE: LUXIAN (LU),29.182,105.391,5.4,10.0,4.0,250.0,True,3.0,CHINA,1.0,2.0,7.0
8378,2009,8.0,10.0,19.0,INDIA:  ANDAMAN I,14.099,92.888,7.5,5.0,,,True,,INDIA,,,
3059,1916,8.0,25.0,9.0,BOLIVIA-NORTHERN CHILE,-21.0,-68.0,7.5,180.0,,,True,,BOLIVIA,,,
10348,2018,7.0,21.0,7.0,INDONESIA: SUMATRA: SOLOK,-0.969,100.769,5.2,10.0,2.0,,True,1.0,INDONESIA,1.0,2.0,
3866,1947,11.0,1.0,14.0,"PERU:  SATIPO,ANDAMARCA,ACOBAMBA,LA MERCED,VICTOC",-10.5,-75.0,7.3,100.0,3.0,,True,,PERU,3.0,,10.0
6538,1897,6.0,20.0,,MEXICO:  TEHUANTEPEC,16.0,-95.0,7.0,,2.0,,True,2.0,MEXICO,,,
6466,1984,3.0,24.0,9.0,RUSSIA:  KURIL ISLANDS,44.117,148.192,7.0,44.0,,,True,,RUSSIA,,,
5485,1998,2.0,4.0,14.0,AFGHANISTAN:  ROSTAQ; TAJIKISTAN:  DUSHANBE,37.075,70.089,5.9,33.0,4.0,,True,4.0,AFGHANISTAN,4.0,3.0,
10027,1911,9.0,22.0,5.0,ALASKA:  PRINCE WILLIAM SOUND,60.5,-149.0,6.9,60.0,,,True,,USA,,,8.0
5110,1986,10.0,5.0,18.0,"SOUTH AFRICA:  MOUNT FRERE, DURBAN",-30.546,28.737,4.8,5.0,1.0,,True,,SOUTH AFRICA,,,4.0
8021,1947,6.0,7.0,5.0,CHINA:  SICHUAN PROVINCE,26.7,102.9,5.5,,1.0,,True,2.0,CHINA,1.0,,7.0
3962,1950,12.0,10.0,2.0,"PERU:  ICA,CHIMBOTE,HUARAZ,CAJAMARCA,CUZCO,MOQUEGUA",-14.25,-75.75,7.0,80.0,2.0,,True,2.0,PERU,1.0,1.0,
5325,1992,5.0,20.0,12.0,"PAKISTAN:  PESHAWAR, KOHAT, SHAKKAR KHEL",33.377,71.317,6.0,16.0,2.0,,True,3.0,PAKISTAN,1.0,2.0,
5276,1991,2.0,25.0,14.0,CHINA:  S XINJIANG:  KALPIN,40.386,78.959,6.1,21.0,2.0,,True,4.0,CHINA,,1.0,
5785,2004,6.0,9.0,11.0,SAUDI ARABIA: WESTERN,27.836,36.905,4.6,10.0,1.0,,True,,SAUDI ARABIA,,,
5668,2002,12.0,24.0,17.0,IRAN:  KERMANSHAH,34.594,47.454,5.2,33.0,3.0,,True,4.0,IRAN,,1.0,
1566,1804,7.0,10.0,13.0,JAPAN:  KISAKATA,39.05,139.95,7.3,,4.0,,True,4.0,JAPAN,3.0,,
3624,1938,8.0,10.0,2.0,"ECUADOR:  ALANGASI,SANGOLQUI,TINGO-PICHINCHA",-0.3,-78.4,7.0,10.0,4.0,,True,,ECUADOR,,,10.0
5733,2003,11.0,13.0,2.0,"CHINA:  GANSU PROVINCE:  JONE, LINTAN, MINXIAN",34.712,103.834,5.1,10.0,1.0,,True,1.0,CHINA,1.0,1.0,
1101,1687,10.0,20.0,10.0,PERU:  LIMA,-13.5,-76.5,8.5,30.0,3.0,,True,,PERU,4.0,,10.0
5926,1788,7.0,21.0,,ALASKA PENINSULA: UNGA ISLAND,57.0,-153.0,8.0,,,,True,1.0,USA,,,7.0
5541,1999,11.0,1.0,13.0,CHINA:  SHANXI:  NORTHEASTERN,39.899,113.983,5.3,10.0,4.0,44.0,True,4.0,CHINA,,1.0,
3281,1925,12.0,14.0,,IRAN:  BAJESTAN,34.6,58.1,5.5,,,,True,,IRAN,3.0,,
5755,2004,1.0,10.0,18.0,"ALGERIA:  NORTHERN:  ALGIERS, BOUMERDES",36.852,3.418,4.4,10.0,1.0,,True,,ALGERIA,,3.0,
2237,1875,7.0,25.0,4.0,UKRAINE:  CRIMEA:  SEBASTOPOL,44.5,33.4,5.2,9.0,2.0,,True,,UKRAINE,,3.0,9.0
6568,1881,10.0,25.0,,JAPAN:  HOKKAIDO ISLAND,43.3,147.3,7.0,,,,True,,JAPAN,,,
7407,2006,6.0,3.0,16.0,MALAWI:  SALIMA,-14.52,34.28,3.8,10.0,1.0,,True,,MALAWI,,,
270,894,,,,ITALY:  VERONA,45.3,11.0,5.3,,2.0,,True,,ITALY,2.0,,
10419,2009,7.0,1.0,9.0,GREECE:  CRETE,34.164,25.471,6.4,19.0,,,True,,GREECE,,,2.0
4167,1958,7.0,10.0,6.0,ALASKA:  LITUYA BAY,58.37,-136.665,7.8,35.0,1.0,,True,1.0,USA,,,11.0
10250,2017,5.0,29.0,14.0,INDONESIA:  SULAWESI:  POSO,-1.292,120.431,6.6,12.0,2.0,,True,1.0,INDONESIA,,1.0,7.0
4692,1975,7.0,8.0,12.0,MYANMAR (BURMA):  PAGAN,21.49,94.7,6.5,157.0,1.0,0.5,True,,MYANMAR (BURMA),1.0,1.0,
5221,1989,12.0,27.0,23.0,AUSTRALIA:  NEWCASTLE,-32.967,151.619,5.4,10.0,4.0,1000.0,True,,AUSTRALIA,1.0,2.0,8.0
6314,1915,11.0,18.0,20.0,PHILIPPINES:  W. LUZON ISLAND,18.0,119.5,6.4,,1.0,,True,,PHILIPPINES,,,8.0
4920,1981,5.0,25.0,5.0,NEW ZEALAND:  W OF NORTH ISLAND,-48.786,164.357,7.6,33.0,,,True,,NEW ZEALAND,,,
5456,1997,4.0,6.0,4.0,CHINA:  S. XINJIANG,39.537,76.998,6.0,33.0,3.0,,True,,CHINA,,,
1271,1737,12.0,17.0,,RUSSIA:  KURIL ISLANDS,50.0,157.0,7.5,50.0,,,True,,RUSSIA,,,9.0
4827,1979,2.0,16.0,10.0,PERU:  AREQUIPA,-16.39,-72.658,6.9,53.0,2.0,,True,,PERU,1.0,2.0,
9989,346,,,,ALBANIA:  DURRES (DYRRACHIUM),41.4,19.4,6.8,,2.0,,True,3.0,ALBANIA,,,9.0
4591,1972,1.0,25.0,3.0,TAIWAN,23.0,122.2,7.7,33.0,1.0,,True,,TAIWAN,,,
1931,1852,7.0,24.0,,TURKEY,39.9,41.3,7.3,,1.0,,True,,TURKEY,1.0,,
2411,1891,10.0,27.0,21.0,JAPAN:  MINO-OWARI,35.5,137.0,8.4,,4.0,,True,4.0,JAPAN,4.0,,
6138,1860,4.0,8.0,11.0,HAITI: ANSE-A-VEAU,18.52,-73.35,7.5,,2.0,,True,3.0,HAITI,,1.0,8.0
7876,2008,3.0,29.0,12.0,PERU:  OFF COAST,-12.178,-77.164,5.3,51.0,1.0,,True,1.0,PERU,,1.0,
5716,2003,8.0,16.0,10.0,"CHINA:  NEI MONGOL:  LINDONG, TIANSHAN",43.77,119.643,5.4,24.0,3.0,,True,4.0,CHINA,1.0,3.0,
8852,1968,1.0,25.0,9.0,ITALY:  SICILY,37.8,13.2,5.1,33.0,1.0,,True,,ITALY,1.0,2.0,
5195,1989,5.0,3.0,9.0,"IRAN:  SW, SHIRAZ, MAMASANI",29.964,51.655,5.1,33.0,3.0,,True,,IRAN,,,
3060,1916,8.0,28.0,6.0,NEPAL; TIBET (XIZANG PROVINCE),30.0,81.0,7.7,33.0,,,True,,NEPAL,,,
3301,1926,12.0,17.0,6.0,ALBANIA:  DURRES,41.0,19.5,5.8,,3.0,,True,3.0,ALBANIA,,,10.0
5950,1510,9.0,21.0,,"SEIONAIKAI, JAPAN",34.6,135.4,6.7,,1.0,,True,,JAPAN,,,
2429,1893,6.0,14.0,,"ALBANIA: HIMARA, DHERMI, KUC, KUDHESI, VLORE, KANINA",40.2,19.7,7.5,,3.0,,True,,ALBANIA,,,11.0
3712,1942,8.0,27.0,6.0,"ALBANIA:  PESHKOPIA, MAGELLARE",41.7,20.4,6.0,33.0,3.0,,True,3.0,ALBANIA,1.0,3.0,10.0
10503,2020,6.0,7.0,5.0,PERU:  COAST:  CHIMBOTE,-9.634,-78.591,4.5,57.0,,,True,,PERU,1.0,,
7896,46,10.0,23.0,,CHINA:  HENAN PROVINCE:  NANYANG,33.0,112.5,6.5,,2.0,,True,2.0,CHINA,2.0,,8.0
4933,1981,11.0,14.0,9.0,EGYPT:  ASWAN,23.686,32.604,5.3,10.0,1.0,,True,1.0,EGYPT,,,8.0
10504,2020,6.0,14.0,14.0,TURKEY:  BINGOL,39.421,40.697,5.9,10.0,2.0,,True,,TURKEY,1.0,1.0,
2378,1887,12.0,16.0,,CHINA:  YUNNAN PROVINCE,23.7,102.5,6.8,,3.0,,True,3.0,CHINA,4.0,4.0,9.0
6136,1859,9.0,25.0,,"INDONESIA:  NEIRA I, LONTHOR I",-5.5,130.5,6.8,,,,True,,INDONESIA,,,
5592,2001,2.0,13.0,14.0,EL SALVADOR: SAN JUAN TEPEZONTES-SAN VICENTE-COJUTEP,13.671,-88.938,6.6,10.0,4.0,348.5,True,4.0,EL SALVADOR,3.0,4.0,6.0
5833,2004,12.0,6.0,14.0,JAPAN:  HOKKAIDO:  KUSHIRO,42.9,145.228,6.8,35.0,,,True,,JAPAN,,1.0,
8317,2009,4.0,9.0,1.0,INDIA:  JAISALMER,27.143,70.749,5.2,44.0,2.0,,True,,INDIA,,1.0,
3274,1925,8.0,7.0,6.0,TURKEY:  DINAR,38.0,30.5,5.9,,3.0,,True,4.0,TURKEY,1.0,,8.0
5105,1986,7.0,21.0,14.0,CALIFORNIA-NEVADA:  CHALFANT VALLEY,37.537,-118.447,6.2,9.0,2.0,1.0,True,,USA,,,6.0
2932,1911,6.0,7.0,11.0,MEXICO:  MICHOACAN,17.5,-102.5,7.9,11.0,,,True,,MEXICO,1.0,1.0,
4737,1976,7.0,28.0,10.0,CHINA:  NE:  TANGSHAN,39.664,118.401,7.4,26.0,2.0,,True,3.0,CHINA,2.0,,9.0
3267,1925,5.0,23.0,2.0,JAPAN:  HONSHU:  TAJIMA,35.75,134.75,6.8,,4.0,,True,4.0,JAPAN,3.0,,
1076,1677,11.0,4.0,,JAPAN:  OFF SE. BOSO PENINSULA,35.0,141.5,7.4,,,,True,4.0,JAPAN,,,
9766,2010,6.0,22.0,23.0,INDIA:  TAULI,29.872,80.428,5.2,16.0,1.0,,True,1.0,INDIA,,,
5700,2003,2.0,15.0,5.0,PHILIPPINES: LUZON:  DIMASALANG,12.171,123.921,5.8,10.0,1.0,,True,,PHILIPPINES,,,6.0
7416,2006,11.0,17.0,18.0,FRANCE:  PYRENEES,42.99,-0.05,4.7,10.0,1.0,,True,,FRANCE,,,
4550,1970,10.0,31.0,17.0,PAPUA NEW GUINEA:  MADANG,-4.907,145.471,7.3,8.0,2.0,1.75,True,3.0,PAPUA NEW GUINEA,1.0,1.0,8.0
5706,2003,7.0,15.0,20.0,INDIAN OCEAN:  FELT IN MALDIVES,-2.598,68.382,7.6,10.0,,,True,,INDIAN OCEAN,,,
5636,2002,5.0,18.0,15.0,TANZANIA:  BUNDA,-2.907,33.733,5.5,10.0,2.0,,True,3.0,TANZANIA,1.0,,
2091,1865,6.0,,,"IRAN:  SHIRAZ, DARVESH-ASUH",29.6,53.1,6.0,,3.0,,True,3.0,IRAN,,,7.0
8254,2008,12.0,9.0,18.0,CHINA:  SICHUAN PROVINCE,32.518,105.395,4.5,25.0,,,True,,CHINA,1.0,1.0,
2554,1899,9.0,10.0,17.0,ALASKA:  CAPE YAKATAGA,60.0,-140.0,7.8,25.0,,,True,,USA,,,7.0
5417,1995,8.0,16.0,10.0,"PAPUA NEW GUINEA:  RABAUL, KOKOPO, NEW BRITAIN",-5.799,154.178,7.7,30.0,1.0,,True,,PAPUA NEW GUINEA,,,
4861,1979,12.0,7.0,9.0,IRAN,34.033,59.817,6.0,33.0,3.0,,True,,IRAN,,,
3102,1917,12.0,29.0,22.0,MEXICO:  NEAR OAXACA COAST,15.0,-97.0,7.7,33.0,,,True,,MEXICO,,,
2909,1910,6.0,16.0,6.0,VANUATU ISLANDS,-19.0,169.5,7.9,100.0,,,True,,VANUATU,,,
1174,1707,9.0,17.0,16.0,PERU:  CUZCO,-13.0,-72.0,5.8,10.0,,,True,,PERU,3.0,,10.0
5415,1995,7.0,21.0,22.0,"CHINA:  GANSU, YONGDENG, BAIYIN, DINGXI, JINGTAI",36.427,103.123,5.6,13.0,3.0,,True,4.0,CHINA,1.0,1.0,
6182,1875,3.0,28.0,,NEW CALEDONIA:  LOYALTY ISLANDS:  LIFOU ISLAND,-20.0,168.5,8.0,,2.0,,True,3.0,NEW CALEDONIA,,,
795,1590,,,,"PERU:  CUSCO, CAMANA",-17.2,-72.9,7.7,40.0,1.0,,True,2.0,PERU,1.0,,7.0
8126,2008,6.0,6.0,21.0,INDIA:  MANPUR,24.702,84.964,3.8,11.0,1.0,,True,,INDIA,,1.0,
5900,887,8.0,2.0,,JAPAN:  HONSHU:  NIIGATA,37.5,138.1,6.5,,,,True,,JAPAN,,,
5917,1770,6.0,3.0,19.0,HAITI: PORT-AU-PRINCE,18.5,-73.4,7.5,10.0,3.0,,True,,HAITI,3.0,,10.0
10566,2006,11.0,13.0,8.0,TAIWAN REGION,20.656,119.997,5.2,14.0,,,True,,TAIWAN,,,
10576,2021,9.0,21.0,23.0,AUSTRALIA: MELBOURNE,-37.491,146.363,5.9,10.0,2.0,,True,,AUSTRALIA,,,5.0
7614,2007,8.0,17.0,0.0,UTAH,39.464,-111.207,1.6,0.0,,,True,,USA,1.0,1.0,
7977,1953,3.0,17.0,13.0,RUSSIA:  KURIL ISLANDS,50.0,156.5,5.8,,,,True,,RUSSIA,,,
2928,1911,5.0,4.0,23.0,RUSSIA:  NEAR KAMCHATKA,51.8,156.0,7.6,240.0,,,True,,RUSSIA,,,7.0
4223,1960,5.0,21.0,10.0,CHILE:  CENTRAL,-37.872,-73.243,8.2,35.0,1.0,,True,,CHILE,1.0,3.0,
556,1361,8.0,3.0,,JAPAN:  NANKAIDO,33.0,135.0,8.4,,,,True,4.0,JAPAN,,,
4291,1963,5.0,9.0,15.0,NICARAGUA:  LEON,12.2,-86.9,5.5,50.0,1.0,,True,,NICARAGUA,,,
7441,2006,12.0,12.0,17.0,THAILAND:  MAE RIM,18.901,98.916,4.6,10.0,1.0,,True,1.0,THAILAND,,,
5933,1797,2.0,10.0,,SW. SUMATRA,0.001,99.0,8.0,,1.0,,True,3.0,INDONESIA,,,9.0
1650,1820,5.0,4.0,,"MEXICO:  GUERRERO, OAXACA, PUEBLA, VERACRUZ",17.2,-99.6,7.6,,3.0,,True,,MEXICO,,,
905,1626,6.0,28.0,,CHINA:  SHANXI PROVINCE,39.4,114.2,7.0,,4.0,,True,4.0,CHINA,4.0,,9.0
707,1536,3.0,19.0,,CHINA:  SICHUAN:  N OF XICHANG,28.1,102.1,7.3,,3.0,,True,3.0,CHINA,3.0,,10.0
2520,1897,9.0,21.0,5.0,"PHILIPPINES:  MINDANAO, ZAMBOANGA, SULU, ISABELA",6.0,122.0,8.7,33.0,3.0,,True,3.0,PHILIPPINES,,1.0,9.0
10174,2016,2.0,5.0,19.0,TAIWAN:  TAINAN,22.97,120.46,6.4,10.0,4.0,700.0,True,1.0,TAIWAN,3.0,3.0,7.0
6497,1996,2.0,25.0,3.0,MEXICO:  OFF COAST OF GUERRERO,15.978,-98.07,7.1,21.0,,,True,,MEXICO,,,
6143,1861,4.0,26.0,,INDONESIA:  SW. SUMATRA,1.0,97.5,7.0,70.0,,,True,,INDONESIA,,,
5849,2005,3.0,2.0,11.0,PAKISTAN:  QUETTA,30.378,68.038,4.9,52.0,1.0,,True,,PAKISTAN,,1.0,
6031,1498,7.0,9.0,,JAPAN:  ENSHUNADA SEA,34.4,137.7,6.4,,1.0,,True,,JAPAN,,,
3492,1932,6.0,3.0,10.0,MEXICO:  NEAR COAST OF JALISCO,19.623,-103.919,8.1,35.0,3.0,,True,3.0,MEXICO,3.0,3.0,10.0
9933,2012,5.0,19.0,13.0,BRAZIL:  MONTES CLAROS,-16.764,-43.999,4.1,10.0,1.0,,True,,BRAZIL,,,
7596,2007,7.0,20.0,11.0,CALIFORNIA:  MONTCLAIR,37.804,-122.193,4.2,5.0,1.0,,True,,USA,,,
3290,1926,6.0,28.0,3.0,INDONESIA:  SUMATERA,-0.7,100.6,5.8,,2.0,,True,,INDONESIA,3.0,3.0,9.0
8252,1992,2.0,1.0,19.0,JAPAN:  HONSHU:  TOKYO,35.106,139.644,5.6,100.0,1.0,,True,,JAPAN,,1.0,
5728,2003,10.0,1.0,1.0,"RUSSIA:  KOSH-AGACH, BARNAUL, GORNO-ALTAYSK",50.211,87.721,6.7,10.0,1.0,,True,,RUSSIA,,,
10510,2020,7.0,17.0,2.0,"PAPUA NEW GUINEA:  MOROBE, ORO",-7.843,147.766,7.0,80.0,1.0,,True,,PAPUA NEW GUINEA,1.0,1.0,
4779,1977,8.0,19.0,6.0,INDONESIA:  SUNDA ISLANDS,-11.164,118.378,8.3,25.0,1.0,,True,,INDONESIA,,2.0,
10518,1935,11.0,1.0,16.0,VIETNAM: DIEN BIEN PHU,21.185,103.77,6.8,15.0,2.0,,True,,VIETNAM,1.0,,9.0
5291,1991,6.0,15.0,0.0,"GEORGIA:  DZHAVA, TSKHINVALI, OSSETIA",42.461,44.009,6.1,9.0,3.0,,True,,GEORGIA,1.0,3.0,8.0
3401,1929,7.0,23.0,18.0,ICELAND,63.9,-21.7,6.3,33.0,,,True,,ICELAND,,,10.0
5575,2000,8.0,21.0,13.0,CHINA:  YUNNAN PROVINCE:  WUDING,25.826,102.194,4.2,33.0,4.0,43.0,True,,CHINA,1.0,3.0,
3055,1916,4.0,24.0,4.0,DOMINICAN REPUBLIC:  SANTO DOMINIGO,18.5,-68.0,7.2,80.0,1.0,,True,,DOMINICAN REPUBLIC,,,9.0
8014,1940,1.0,19.0,5.0,CHINA:  NEI MONGOL,42.7,121.3,6.0,,2.0,,True,3.0,CHINA,2.0,,
7370,2006,9.0,10.0,14.0,GULF OF MEXICO,26.319,-86.606,5.8,14.0,,,True,,MEXICO,,,
5508,1998,11.0,13.0,13.0,IRAN:  SOUTHERN:  BIGHERD-KHONJ,27.791,53.608,5.4,33.0,2.0,,True,2.0,IRAN,1.0,3.0,
1345,1757,2.0,22.0,,"ECUADOR:  COTOPAXI,TUNGURAHUA, LATACUNGA",-0.9,-78.6,7.0,,3.0,,True,,ECUADOR,3.0,,9.0
298,978,6.0,17.0,,IRAN:  TAHERI (SIRAF),27.7,52.3,5.3,,3.0,,True,3.0,IRAN,4.0,,7.0
4304,1963,10.0,13.0,5.0,RUSSIA:  KURIL ISLANDS,44.77,149.798,8.5,13.0,1.0,,True,,RUSSIA,,,9.0
2215,1874,5.0,4.0,,"TURKEY:  KEBAN,MADEN",38.8,38.8,6.1,,2.0,,True,,TURKEY,,,
2790,1906,12.0,3.0,22.0,MARTINIQUE,15.0,-61.0,7.9,100.0,,,True,,MARTINIQUE,,,
8069,1963,4.0,23.0,9.0,CHINA:   YUNNAN PROVINCE,25.8,99.5,6.0,,2.0,,True,2.0,CHINA,,,7.0
7990,1890,,,,CHINA:  SHANXI PROVINCE,36.9,112.9,5.5,,2.0,,True,3.0,CHINA,,,7.0
8513,2009,8.0,30.0,19.0,MYANMAR (BURMA);  INDIA:  SIBSAGAR,25.28,95.101,5.2,82.0,1.0,,True,,MYANMAR (BURMA),,,
9926,2012,7.0,25.0,11.0,SOLOMON ISLANDS: GUADALCANAL,-9.694,159.727,6.4,20.0,1.0,,True,1.0,SOLOMON ISLANDS,,,
4989,1983,9.0,10.0,6.0,BALKANS NW:  SERBIA,43.246,20.859,5.1,10.0,2.0,,True,,SERBIA,,,8.0
7769,2008,2.0,15.0,10.0,LEBANON-SYRIA:  BAALBEC,33.327,35.305,5.0,10.0,1.0,,True,,LEBANON,,1.0,
5904,1088,6.0,10.0,,JAPAN:  SANRIKU,40.5,143.0,7.0,,,,True,,JAPAN,,,
4096,1956,5.0,23.0,20.0,FIJI ISLANDS,-15.0,-179.0,7.5,430.0,,,True,,FIJI,,,
4954,1982,12.0,13.0,9.0,YEMEN:  DHAMAR,14.701,44.379,6.0,5.0,4.0,2000.0,True,4.0,YEMEN,4.0,4.0,8.0
6799,1978,3.0,22.0,21.0,RUSSIA:  KURIL ISLANDS,44.14,149.029,6.6,33.0,,,True,,RUSSIA,,,5.0
5771,2004,4.0,5.0,21.0,"AFGHANISTAN:  HINDU KUSH:  KABUL, SAMANGAN; PAKISTAN",36.512,71.029,6.5,187.0,,,True,,AFGHANISTAN,1.0,1.0,
9857,2011,6.0,8.0,1.0,CHINA:  XINJIANG PROVINCE:  DABANCHENG,43.015,88.247,5.3,21.0,1.0,,True,,CHINA,,1.0,
8079,1966,2.0,5.0,15.0,CHINA:  YUNNAN PROVINCE,26.1,103.1,6.5,,2.0,,True,3.0,CHINA,,,9.0
7521,2007,7.0,16.0,1.0,JAPAN:  HONSHU:  W COAST,37.57,138.478,6.6,10.0,4.0,12500.0,True,,JAPAN,1.0,4.0,
3860,1947,8.0,6.0,9.0,ALGERIA,37.0,8.0,5.3,,2.0,,True,,ALGERIA,1.0,3.0,9.0
10429,2019,7.0,9.0,12.0,"PHILIPPINES:  MINDANAO:  MAKILALA, TULUNAN",6.802,125.169,5.6,24.0,1.0,,True,,PHILIPPINES,1.0,1.0,
10654,2022,11.0,21.0,6.0,INDONESIA: W JAVA: CIANJUR,-6.853,107.095,5.6,10.0,4.0,,True,4.0,INDONESIA,3.0,,8.0
4594,1972,2.0,10.0,6.0,"IRAN:  DEH KOHNEH,SA'DABAD,BORAZJAN",29.7,50.9,4.5,21.0,3.0,,True,,IRAN,,,
